time,input,output,voltage
2.63,0,0,0
2.632,0,0,0
2.634,0,0,0
2.636,0,0,0
2.638,0,0,0
2.64,0,0,0
2.642,0,0,0
2.644,0,0,0
2.646,0,0,0
2.648,0,0,0
2.65,0,0,0
2.652,0,0,0
2.654,0,0,0
2.656,0,0,0
2.658,0,0,0
2.66,0,0,0
2.662,0,0,0
2.664,0,0,0
2.666,0,0,0
2.668,0,0,0
2.67,0,0,0
2.672,0,0,0
2.674,0,0,0
2.676,0,0,0
2.678,0,0,0
2.68,0,0,0
2.682,0,0,0
2.684,0,0,0
2.686,0,0,0
2.688,0,0,0
2.69,0,0,0
2.692,0,0,0
2.694,0,0,0
2.696,0,0,0
2.698,0,0,0
2.7,0,0,0
2.702,0,0,0
2.704,0,0,0
2.706,0,0,0
2.708,0,0,0
2.71,0,0,0
2.712,0,0,0
2.714,0,0,0
2.716,0,0,0
2.718,0,0,0
2.72,0,0,0
2.722,0,0,0
2.724,0,0,0
2.726,0,0,0
2.728,0,0,0
2.73,0,0,0
2.732,0,0,0
2.734,0,0,0
2.736,0,0,0
2.738,0,0,0
2.74,0,0,0
2.742,0,0,0
2.744,0,0,0
2.746,0,0,0
2.748,0,0,0
2.75,0,0,0
2.752,0,0,0
2.754,0,0,0
2.756,0,0,0
2.758,0,0,0
2.76,0,0,0
2.762,0,0,0
2.764,0,0,0
2.766,0,0,0
2.768,0,0,0
2.77,0,0,0
2.772,0,0,0
2.774,0,0,0
2.776,0,0,0
2.778,0,0,0
2.78,0,0,0
2.782,0,0,0
2.784,0,0,0
2.786,0,0,0
2.788,0,0,0
2.79,0,0,0
2.792,0,0,0
2.794,0,0,0
2.796,0,0,0
2.798,0,0,0
2.8,0,0,0
2.802,0,0,0
2.804,0,0,0
2.806,0,0,0
2.808,0,0,0
2.81,0,0,0
2.812,0,0,0
2.814,0,0,0
2.816,0,0,0
2.818,0,0,0
2.82,0,0,0
2.822,0,0,0
2.824,0,0,0
2.826,0,0,0
2.828,0,0,0
2.83,0,0,0
2.832,0,0,0
2.834,0,0,0
2.836,0,0,0
2.838,0,0,0
2.84,0,0,0
2.842,0,0,0
2.844,0,0,0
2.846,0,0,0
2.848,0,0,0
2.85,0,0,0
2.852,0,0,0
2.854,0,0,0
2.856,0,0,0
2.858,0,0,0
2.86,0,0,0
2.862,0,0,0
2.864,0,0,0
2.866,0,0,0
2.868,0,0,0
2.87,0,0,0
2.872,0,0,0
2.874,0,0,0
2.876,0,0,0
2.878,0,0,0
2.88,0,0,0
2.882,0,0,0
2.884,0,0,0
2.886,0,0,0
2.888,0,0,0
2.89,0,0,0
2.892,0,0,0
2.894,0,0,0
2.896,0,0,0
2.898,0,0,0
2.9,0,0,0
2.902,0,0,0
2.904,0,0,0
2.906,0,0,0
2.908,0,0,0
2.91,0,0,0
2.912,0,0,0
2.914,0,0,0
2.916,0,0,0
2.918,0,0,0
2.92,0,0,0
2.922,0,0,0
2.924,0,0,0
2.926,0,0,0
2.928,0,0,0
2.93,0,0,0
2.932,0,0,0
2.934,0,0,0
2.936,0,0,0
2.938,0,0,0
2.94,0,0,0
2.942,0,0,0
2.944,0,0,0
2.946,0,0,0
2.948,0,0,0
2.95,0,0,0
2.952,0,0,0
2.954,0,0,0
2.956,0,0,0
2.958,0,0,0
2.96,0,0,0
2.962,0,0,0
2.964,0,0,0
2.966,0,0,0
2.968,0,0,0
2.97,0,0,0
2.972,0,0,0
2.974,0,0,0
2.976,0,0,0
2.978,0,0,0
2.98,0,0,0
2.982,0,0,0
2.984,0,0,0
2.986,0,0,0
2.988,0,0,0
2.99,0,0,0
2.992,0,0,0
2.994,0,0,0
2.996,0,0,0
2.998,0,0,0
3,0,0,0
3.002,0,0,0
3.004,0,0,0
3.006,0,0,0
3.008,0,0,0
3.01,0,0,0
3.012,0,0,0
3.014,0,0,0
3.016,0,0,0
3.018,0,0,0
3.02,0,0,0
3.022,0,0,0
3.024,0,0,0
3.026,0,0,0
3.028,0,0,0
3.03,0,0,0
3.032,0,0,0
3.034,0,0,0
3.036,0,0,0
3.038,0,0,0
3.04,0,0,0
3.042,0,0,0
3.044,0,0,0
3.046,0,0,0
3.048,0,0,0
3.05,0,0,0
3.052,0,0,0
3.054,0,0,0
3.056,0,0,0
3.058,0,0,0
3.06,0,0,0
3.062,0,0,0
3.064,0,0,0
3.066,0,0,0
3.068,0,0,0
3.07,0,0,0
3.072,0,0,0
3.074,0,0,0
3.076,0,0,0
3.078,0,0,0
3.08,0,0,0
3.082,0,0,0
3.084,0,0,0
3.086,0,0,0
3.088,0,0,0
3.09,0,0,0
3.092,0,0,0
3.094,0,0,0
3.096,0,0,0
3.098,0,0,0
3.1,0,0,0
3.102,0,0,0
3.104,0,0,0
3.106,0,0,0
3.108,0,0,0
3.11,0,0,0
3.112,0,0,0
3.114,0,0,0
3.116,0,0,0
3.118,0,0,0
3.12,0,0,0
3.122,0,0,0
3.124,0,0,0
3.126,0,0,0
3.128,0,0,0
3.13,0,0,0
3.132,0,0,0
3.134,0,0,0
3.136,0,0,0
3.138,0,0,0
3.14,0,0,0
3.142,0,0,0
3.144,0,0,0
3.146,0,0,0
3.148,0,0,0
3.15,0,0,0
3.152,0,0,0
3.154,0,0,0
3.156,0,0,0
3.158,0,0,0
3.16,0,0,0
3.162,0,0,0
3.164,0,0,0
3.166,0,0,0
3.168,0,0,0
3.17,0,0,0
3.172,0,0,0
3.174,0,0,0
3.176,0,0,0
3.178,0,0,0
3.18,0,0,0
3.182,0,0,0
3.184,0,0,0
3.186,0,0,0
3.188,0,0,0
3.19,0,0,0
3.192,0,0,0
3.194,0,0,0
3.196,0,0,0
3.198,0,0,0
3.2,0,0,0
3.202,0,0,0
3.204,0,0,0
3.206,0,0,0
3.208,0,0,0
3.21,0,0,0
3.212,0,0,0
3.214,0,0,0
3.216,0,0,0
3.218,0,0,0
3.22,0,0,0
3.222,0,0,0
3.224,0,0,0
3.226,0,0,0
3.228,0,0,0
3.23,0,0,0
3.232,0,0,0
3.234,0,0,0
3.236,0,0,0
3.238,0,0,0
3.24,0,0,0
3.242,0,0,0
3.244,0,0,0
3.246,0,0,0
3.248,0,0,0
3.25,0,0,0
3.252,0,0,0
3.254,0,0,0
3.256,0,0,0
3.258,0,0,0
3.26,0,0,0
3.262,0,0,0
3.264,0,0,0
3.266,0,0,0
3.268,0,0,0
3.27,0,0,0
3.272,0,0,0
3.274,0,0,0
3.276,0,0,0
3.278,0,0,0
3.28,0,0,0
3.282,0,0,0
3.284,0,0,0
3.286,0,0,0
3.288,0,0,0
3.29,0,0,0
3.292,0,0,0
3.294,0,0,0
3.296,0,0,0
3.298,0,0,0
3.3,0,0,0
3.302,0,0,0
3.304,0,0,0
3.306,0,0,0
3.308,0,0,0
3.31,0,0,0
3.312,0,0,0
3.314,0,0,0
3.316,0,0,0
3.318,0,0,0
3.32,0,0,0
3.322,0,0,0
3.324,0,0,0
3.326,0,0,0
3.328,0,0,0
3.33,0,0,0
3.332,0,0,0
3.334,-0,0,0
3.336,-0,0,0
3.338,-0,0,0
3.34,-0,0,0
3.342,-0,0,0
3.344,-0,0,0
3.346,-0,0,0
3.348,-0,0,0
3.35,-0,0,0
3.352,-0,0,0
3.354,-0,0,0
3.356,-0,0,0
3.358,-0,0,0
3.36,-0,0,0
3.362,-0,0,0
3.364,-0,0,0
3.366,-0,0,0
3.368,-0,0,0
3.37,-0,0,0
3.372,-0,0,0
3.374,-0,0,0
3.376,-0,0,0
3.378,-0,0,0
3.38,-0,0,0
3.382,-0,0,0
3.384,-0,0,0
3.386,-0,0,0
3.388,-0,0,0
3.39,-0,0,0
3.392,-0,0,0
3.394,-0,0,0
3.396,-0,0,0
3.398,-0,0,0
3.4,-0,0,0
3.402,-0,0,0
3.404,-0,0,0
3.406,-0,0,0
3.408,-0,0,0
3.41,-0,0,0
3.412,-0,0,0
3.414,-0,0,0
3.416,-0,0,0
3.418,-0,0,0
3.42,-0,0,0
3.422,-0,0,0
3.424,-0,0,0
3.426,-0,0,0
3.428,-0,0,0
3.43,-0,0,0
3.432,-0,0,0
3.434,-0,0,0
3.436,-0,0,0
3.438,-0,0,0
3.44,-0,0,0
3.442,-0,0,0
3.444,-0,0,0
3.446,-0,0,0
3.448,-0,0,0
3.45,-0,0,0
3.452,-0,0,0
3.454,-0,0,0
3.456,-0,0,0
3.458,-0,0,0
3.46,-0,0,0
3.462,-0,0,0
3.464,-0,0,0
3.466,-0,0,0
3.468,-0,0,0
3.47,-0,0,0
3.472,-0,0,0
3.474,-0,0,0
3.476,-0,0,0
3.478,-0,0,0
3.48,-0,0,0
3.482,-0,0,0
3.484,-0,0,0
3.486,-0,0,0
3.488,-0,0,0
3.49,-0,0,0
3.492,-0,0,0
3.494,-0,0,0
3.496,-0,0,0
3.498,-0,0,0
3.5,-0,0,0
3.502,-0,0,0
3.504,-0,0,0
3.506,-0,0,0
3.508,-0,0,0
3.51,-0,0,0
3.512,-0,0,0
3.514,-0,0,0
3.516,-0,0,0
3.518,-0,0,0
3.52,-0,0,0
3.522,-0,0,0
3.524,-0,0,0
3.526,-0,0,0
3.528,-0,0,0
3.53,-0,0,0
3.532,-0,0,0
3.534,-0,0,0
3.536,-0,0,0
3.538,-0,0,0
3.54,-0,0,0
3.542,-0,0,0
3.544,-0,0,0
3.546,-0,0,0
3.548,-0,0,0
3.55,-0,0,0
3.552,-0,0,0
3.554,-0,0,0
3.556,-0,0,0
3.558,-0,0,0
3.56,-0,0,0
3.562,-0,0,0
3.564,-0,0,0
3.566,-0,0,0
3.568,-0,0,0
3.57,-0,0,0
3.572,-0,0,0
3.574,-0,0,0
3.576,-0,0,0
3.578,-0,0,0
3.58,-0,0,0
3.582,-0,0,0
3.584,-0,0,0
3.586,-0,0,0
3.588,-0,0,0
3.59,-0,0,0
3.592,-0,0,0
3.594,-0,0,0
3.596,-0,0,0
3.598,-0,0,0
3.6,-0,0,0
3.602,-0,0,0
3.604,-0,0,0
3.606,-0,0,0
3.608,-0,0,0
3.61,-0,0,0
3.612,-0,0,0
3.614,-0,0,0
3.616,-0,0,0
3.618,-0,0,0
3.62,-0,0,0
3.622,-0,0,0
3.624,-0,0,0
3.626,-0,0,0
3.628,-0,0,0
3.63,-0,0,0
3.632,-0,0,0
3.634,-0,0,0
3.636,-0,0,0
3.638,-0,0,0
3.64,-0,0,0
3.642,-0,0,0
3.644,-0,0,0
3.646,-0,0,0
3.648,-0,0,0
3.65,-0,0,0
3.652,-0,0,0
3.654,-0,0,0
3.656,-0,0,0
3.658,-0,0,0
3.66,-0,0,0
3.662,-0,0,0
3.664,-0,0,0
3.666,-0,0,0
3.668,-0,0,0
3.67,-0,0,0
3.672,-0,0,0
3.674,-0,0,0
3.676,-0,0,0
3.678,-0,0,0
3.68,-0,0,0
3.682,-0,0,0
3.684,-0,0,0
3.686,-0,0,0
3.688,-0,0,0
3.69,-0,0,0
3.692,-0,0,0
3.694,-0,0,0
3.696,-0,0,0
3.698,-0,0,0
3.7,-0,0,0
3.702,-0,0,0
3.704,-0,0,0
3.706,-0,0,0
3.708,-0,0,0
3.71,-0,0,0
3.712,-0,0,0
3.714,-0,0,0
3.716,-0,0,0
3.718,-0,0,0
3.72,-0,0,0
3.722,-0,0,0
3.724,-0,0,0
3.726,-0,0,0
3.728,-0,0,0
3.73,-0,0,0
3.732,-0,0,0
3.734,-0,0,0
3.736,-0,0,0
3.738,-0,0,0
3.74,-0,0,0
3.742,-0,0,0
3.744,-0,0,0
3.746,-0,0,0
3.748,-0,0,0
3.75,-0,0,0
3.752,-0,0,0
3.754,-0,0,0
3.756,-0,0,0
3.758,-0,0,0
3.76,-0,0,0
3.762,-0,0,0
3.764,-0,0,0
3.766,-0,0,0
3.768,-0,0,0
3.77,-0,0,0
3.772,-0,0,0
3.774,-0,0,0
3.776,-0,0,0
3.778,-0,0,0
3.78,-0,0,0
3.782,-0,0,0
3.784,-0,0,0
3.786,-0,0,0
3.788,-0,0,0
3.79,-0,0,0
3.792,-0,0,0
3.794,-0,0,0
3.796,-0,0,0
3.798,-0,0,0
3.8,-0,0,0
3.802,-0,0,0
3.804,-0,0,0
3.806,-0,0,0
3.808,-0,0,0
3.81,-0,0,0
3.812,-0,0,0
3.814,-0,0,0
3.816,-0,0,0
3.818,-0,0,0
3.82,-0,0,0
3.822,-0,0,0
3.824,-0,0,0
3.826,-0,0,0
3.828,-0,0,0
3.83,-0,0,0
3.832,-0,0,0
3.834,-0,0,0
3.836,-0,0,0
3.838,-0,0,0
3.84,-0,0,0
3.842,-0,0,0
3.844,-0,0,0
3.846,-0,0,0
3.848,-0,0,0
3.85,-0,0,0
3.852,-0,0,0
3.854,-0,0,0
3.856,-0,0,0
3.858,-0,0,0
3.86,-0,0,0
3.862,-0,0,0
3.864,-0,0,0
3.866,-0,0,0
3.868,-0,0,0
3.87,-0,0,0
3.872,-0,0,0
3.874,-0,0,0
3.876,-0,0,0
3.878,-0,0,0
3.88,-0,0,0
3.882,-0,0,0
3.884,-0,0,0
3.886,-0,0,0
3.888,-0,0,0
3.89,-0,0,0
3.892,-0,0,0
3.894,-0,0,0
3.896,-0,0,0
3.898,-0,0,0
3.9,-0,0,0
3.902,-0,0,0
3.904,-0,0,0
3.906,-0,0,0
3.908,-0,0,0
3.91,-0,0,0
3.912,-0,0,0
3.914,-0,0,0
3.916,-0,0,0
3.918,-0,0,0
3.92,-0,0,0
3.922,-0,0,0
3.924,-0,0,0
3.926,-0,0,0
3.928,-0,0,0
3.93,-0,0,0
3.932,-0,0,0
3.934,-0,0,0
3.936,-0,0,0
3.938,-0,0,0
3.94,-0,0,0
3.942,-0,0,0
3.944,-0,0,0
3.946,-0,0,0
3.948,-0,0,0
3.95,-0,0,0
3.952,-0,0,0
3.954,-0,0,0
3.956,-0,0,0
3.958,-0,0,0
3.96,-0,0,0
3.962,-0,0,0
3.964,-0,0,0
3.966,-0,0,0
3.968,-0,0,0
3.97,-0,0,0
3.972,-0,0,0
3.974,-0,0,0
3.976,-0,0,0
3.978,-0,0,0
3.98,-0,0,0
3.982,-0,0,0
3.984,-0,0,0
3.986,-0,0,0
3.988,-0,0,0
3.99,-0,0,0
3.992,-0,0,0
3.994,-0,0,0
3.996,-0,0,0
3.998,-0,0,0
4,-0,0,0
4.002,-0,0,0
4.004,-0,0,0
4.006,-0,0,0
4.008,-0,0,0
4.01,-0,0,0
4.012,-0,0,0
4.014,-0,0,0
4.016,-0,0,0
4.018,-0,0,0
4.02,-0,0,0
4.022,-0,0,0
4.024,-0,0,0
4.026,-0,0,0
4.028,-0,0,0
4.03,-0,0,0
4.032,-0,0,0
4.034,-0,0,0
4.036,-0,0,0
4.038,-0,0,0
4.04,-0,0,0
4.042,-0,0,0
4.044,-0,0,0
4.046,-0,0,0
4.048,-0,0,0
4.05,-0,0,0
4.052,-0,0,0
4.054,-0,0,0
4.056,-0,0,0
4.058,-0,-0.00306796157577128,0.0153398078788564
4.06,-0,-0.00306796157577128,0.0155238855734027
4.062,-0,-0.00306796157577128,0.015707963267949
4.064,-0,-0.00306796157577128,0.0158920409624952
4.066,-0,-0.00306796157577128,0.0160761186570415
4.068,-0,-0.00306796157577128,0.0162601963515878
4.07,-0,-0.00306796157577128,0.0164442740461341
4.072,-0,-0.00306796157577128,0.0166283517406803
4.074,-0,-0.00306796157577128,0.0168124294352266
4.076,-0,-0.00306796157577128,0.0169965071297729
4.078,-0,-0.00306796157577128,0.0171805848243192
4.08,-0,-0.00306796157577128,0.0173646625188655
4.082,-0,-0.00306796157577128,0.0175487402134117
4.084,-0,-0.00306796157577128,0.017732817907958
4.086,-0,-0.00306796157577128,0.0179168956025043
4.088,-0,-0.00306796157577128,0.0181009732970506
4.09,-0,-0.00306796157577128,0.0182850509915968
4.092,-0,-0.00306796157577128,0.0184691286861431
4.094,-0,-0.00306796157577128,0.0186532063806894
4.096,-0,-0.00306796157577128,0.0188372840752357
4.098,-0,-0.00306796157577128,0.019021361769782
4.1,-0,-0.00306796157577128,0.0192054394643282
4.102,-0,-0.00306796157577128,0.0193895171588745
4.104,-0,-0.00306796157577128,0.0195735948534208
4.106,-0,-0.00306796157577128,0.0197576725479671
4.108,-0,-0.00306796157577128,0.0199417502425133
4.11,-0,-0.00306796157577128,0.0201258279370596
4.112,-0,-0.00306796157577128,0.0203099056316059
4.114,-0,-0.00306796157577128,0.0204939833261522
4.116,-0,-0.00306796157577128,0.0206780610206984
4.118,-0,-0.00306796157577128,0.0208621387152447
4.12,-0,-0.00306796157577128,0.021046216409791
4.122,-0,-0.00306796157577128,0.0212302941043373
4.124,-0,-0.00306796157577128,0.0214143717988835
4.126,-0,-0.00306796157577128,0.0215984494934298
4.128,-0,-0.00306796157577128,0.0217825271879761
4.13,-0,-0.00306796157577128,0.0219666048825224
4.132,-0,-0.00306796157577128,0.0221506825770687
4.134,-0,-0.00306796157577128,0.0223347602716149
4.136,-0,-0.00306796157577128,0.0225188379661612
4.138,-0,-0.00306796157577128,0.0227029156607075
4.14,-0,-0.00306796157577128,0.0228869933552538
4.142,-0,-0.00306796157577128,0.0230710710498
4.144,-0,-0.00306796157577128,0.0232551487443463
4.146,-0,-0.00306796157577128,0.0234392264388926
4.148,-0,-0.00306796157577128,0.0236233041334389
4.15,-0,-0.00306796157577128,0.0238073818279851
4.152,-0,-0.00306796157577128,0.0239914595225314
4.154,-0,-0.00306796157577128,0.0241755372170777
4.156,-0,-0.00306796157577128,0.024359614911624
4.158,-0,-0.00306796157577128,0.0245436926061703
4.16,-0,-0.00306796157577128,0.0247277703007165
4.162,-0,-0.00306796157577128,0.0249118479952628
4.164,-0,-0.00306796157577128,0.0250959256898091
4.166,-0,-0.00306796157577128,0.0252800033843554
4.168,0,-0.00306796157577128,0.0254640810789016
4.17,0,-0.00306796157577128,0.0256481587734479
4.172,0,-0.00306796157577128,0.0258322364679942
4.174,0,-0.00306796157577128,0.0260163141625405
4.176,0,-0.00306796157577128,0.0262003918570868
4.178,0,-0.00306796157577128,0.026384469551633
4.18,0,-0.00306796157577128,0.0265685472461793
4.182,0,-0.00306796157577128,0.0267526249407256
4.184,0,-0.00306796157577128,0.0269367026352719
4.186,0,-0.00306796157577128,0.0271207803298181
4.188,0,-0.00306796157577128,0.0273048580243644
4.19,0,-0.00306796157577128,0.0274889357189107
4.192,0,-0.00613592315154256,0.0430128212923134
4.194,0,-0.00613592315154256,0.0433809766814059
4.196,0,-0.00613592315154256,0.0437491320704985
4.198,0,-0.00613592315154256,0.0441172874595911
4.2,0,-0.00613592315154256,0.0444854428486836
4.202,0,-0.00613592315154256,0.0448535982377762
4.204,0,-0.00613592315154256,0.0452217536268687
4.206,0,-0.00613592315154256,0.0455899090159613
4.208,0,-0.00613592315154256,0.0459580644050538
4.21,0,-0.00613592315154256,0.0463262197941464
4.212,0,-0.00613592315154256,0.0466943751832389
4.214,0,-0.00613592315154256,0.0470625305723315
4.216,0,-0.00613592315154256,0.047430685961424
4.218,0,-0.00613592315154256,0.0477988413505166
4.22,0,-0.00613592315154256,0.0481669967396091
4.222,0,-0.00613592315154256,0.0485351521287017
4.224,0,-0.00613592315154256,0.0489033075177943
4.226,0,-0.00613592315154256,0.0492714629068868
4.228,0,-0.00613592315154256,0.0496396182959794
4.23,0,-0.00613592315154256,0.0500077736850719
4.232,0,-0.00613592315154256,0.0503759290741645
4.234,0,-0.00613592315154256,0.050744084463257
4.236,0,-0.00613592315154256,0.0511122398523496
4.238,0,-0.00613592315154256,0.0514803952414421
4.24,0,-0.00613592315154256,0.0518485506305347
4.242,0,-0.00613592315154256,0.0522167060196273
4.244,0,-0.00613592315154256,0.0525848614087198
4.246,0,-0.00613592315154256,0.0529530167978124
4.248,0,-0.00613592315154256,0.0533211721869049
4.25,0,-0.00613592315154256,0.0536893275759975
4.252,0,-0.00613592315154256,0.05405748296509
4.254,0,-0.00613592315154256,0.0544256383541826
4.256,0,-0.00613592315154256,0.0547937937432751
4.258,0,-0.00613592315154256,0.0551619491323677
4.26,0,-0.00613592315154256,0.0555301045214603
4.262,0,-0.00306796157577128,0.0405584520316964
4.264,0,0,0.0254027218473863
4.266,0,0.00306796157577128,0.0100629139685298
4.268,0,0.00613592315154256,-0.00546097160487284
4.27,0,0.00920388472731385,-0.0211689348728218
4.272,0,0.0153398078788564,-0.0524007837141735
4.274,0,0.021475731030399,-0.0840007879446177
4.276,0,0.0306796157577128,-0.131308755443011
4.278,0,0.0368155389092554,-0.163829148146186
4.28,0,0.0460194236365692,-0.212057504117311
4.282,0,0.0552233083638831,-0.260838093172074
4.284,0,0.0674951546669682,-0.325510723189333
4.286,0,0.0797670009700533,-0.390919663984777
4.288,0,0.0920388472731385,-0.457064915558406
4.29,0,0.107378655151995,-0.539286285789076
4.292,0,0.122718463030851,-0.622428044492478
4.294,0,0.138058270909708,-0.706490191668611
4.296,0,0.153398078788564,-0.791472727317475
4.298,0,0.168737886667421,-0.877375651439071
4.3,0,0.184077694546277,-0.964198964033399
4.302,0,0.202485464000905,-1.06728247297931
4.304,0,0.217825271879761,-1.15613064021365
4.306,0,0.233165079758617,-1.24589919592072
4.308,0,0.248504887637474,-1.33658814010052
4.31,0,0.26384469551633,-1.42819747275305
4.312,0,0.276116541819415,-1.50538738599945
4.314,0,0.288388388122501,-1.58331361002404
4.316,0,0.300660234425586,-1.66197614482682
4.318,0,0.3098641191529,-1.72603518252892
4.32,0,0.316000042304442,-1.77530664543581
4.322,0,0.322135965455985,-1.82494626373179
4.324,0,0.328271888607527,-1.87495403741686
4.326,0,0.331339850183298,-1.90999015861217
4.328,0,0.33440781175907,-1.94521035750202
4.33,0,0.33440781175907,-1.96527482620757
4.332,0,0.331339850183298,-1.96999948703426
4.334,0,0.328271888607527,-1.9745400701664
4.336,0,0.325203927031756,-1.97889657560399
4.338,0,0.319068003880213,-1.96772919546819
4.34,0,0.3098641191529,-1.94085385206443
4.342,0,0.300660234425586,-1.91342627557703
4.344,0,0.291456349698272,-1.885446466006
4.346,0,0.279184503395187,-1.84157461547247
4.348,0,0.266912657092102,-1.79696645416076
4.35,0,0.251572849213245,-1.736282174192
4.352,0,0.236233041334389,-1.67467750575051
4.354,0,0.220893233455532,-1.61215244883629
4.356,0,0.202485464000905,-1.53336719557049
4.358,0,0.184077694546277,-1.4534774761374
4.36,0,0.162601963515878,-1.35714348265818
4.362,0,0.141126232485479,-1.25952094531714
4.364,0,0.122718463030851,-1.17594967199313
4.366,0,0.098174770424681,-1.06059431674413
4.368,0,0.0766990393942821,-0.959106147817618
4.37,0,0.0552233083638831,-0.85632943502928
4.372,0,0.0306796157577128,-0.736924370500262
4.374,0,0.00613592315154256,-0.616046684414873
4.376,0,-0.0153398078788564,-0.509036184651971
4.378,0,-0.0398835004850267,-0.385397333148388
4.38,0,-0.0644271930911969,-0.260285860088435
4.382,0,-0.0859029241215959,-0.149041573350969
4.384,0,-0.110446616727766,-0.0211689348728217
4.386,0,-0.131922347758165,0.0928365172828391
4.388,0,-0.156466040364335,0.22347032117918
4.39,0,-0.177941771394734,0.340236938753036
4.392,0,-0.199417502425133,0.458292100188714
4.394,0,-0.220893233455532,0.577635805486217
4.396,0,-0.242368964485931,0.698268054645544
4.398,0,-0.260776733940559,0.804849039787838
4.4,0,-0.279184503395187,0.91253449109741
4.402,0,-0.297592272849814,1.02132440857426
4.404,0,-0.312932080728671,1.11587898433953
4.406,0,-0.328271888607527,1.21135394857753
4.408,0,-0.343611696486384,1.30774930128827
4.41,0,-0.35895150436524,1.40506504247173
4.412,0,-0.371223350668325,1.48796136424907
4.414,0,-0.380427235395639,1.55625418892574
4.416,0,-0.389631120122953,1.62509924668605
4.418,0,-0.398835004850267,1.69449653752999
4.42,0,-0.404970928001809,1.74910625357872
4.422,0,-0.411106851153352,1.80408412501654
4.424,0,-0.414174812729123,1.8440903439646
4.426,0,-0.414174812729123,1.86894083272835
4.428,0,-0.414174812729123,1.8937913214921
4.43,0,-0.414174812729123,1.91864181025584
4.432,0,-0.411106851153352,1.92815249114074
4.434,0,-0.408038889577581,1.93747909433108
4.436,0,-0.401902966426038,1.93128181194802
4.438,0,-0.395767043274495,1.92471637417587
4.44,0,-0.386563158547182,1.90244297313577
4.442,0,-0.377359273819868,1.87961733901203
4.444,0,-0.365087427516783,1.8408996639258
4.446,0,-0.352815581213697,1.80144567806138
4.448,0,-0.340543734910612,1.76125538141878
4.45,0,-0.325203927031756,1.70498896611913
4.452,0,-0.3098641191529,1.64780216234676
4.454,0,-0.294524311274043,1.58969497010165
4.456,0,-0.276116541819415,1.51532758150495
4.458,0,-0.257708772364788,1.43985572674098
4.46,0,-0.236233041334389,1.34793959793087
4.462,0,-0.21475731030399,1.25473492525894
4.464,0,-0.193281579273591,1.16024170872518
4.466,0,-0.171805848243192,1.0644599483296
4.468,0,-0.150330117212793,0.967389644072201
4.47,0,-0.128854386182394,0.869030795952974
4.472,0,-0.104310693576224,0.754043596093066
4.474,0,-0.0797670009700533,0.637583774676788
4.476,0,-0.0582912699396544,0.534991139582996
4.478,0,-0.0337475773334841,0.415770152748524
4.48,0,-0.00920388472731385,0.295076544357682
4.482,0,0.0122718463030851,0.188250122289326
4.484,0,0.0368155389092554,0.0647953484802897
4.486,0,0.0582912699396544,-0.0447922390062605
4.488,0,0.0828349625458246,-0.171008178233491
4.49,0,0.104310693576224,-0.283356931138235
4.492,0,0.125786424606623,-0.396994227904804
4.494,0,0.147262155637022,-0.511920068533196
4.496,0,0.168737886667421,-0.628134453023412
4.498,0,0.190213617697819,-0.745637381375452
4.5,0,0.208621387152447,-0.84908904571046
4.502,0,0.227029156607075,-0.953645176212745
4.504,0,0.242368964485931,-1.04396596500345
4.506,0,0.260776733940559,-1.15054695014575
4.508,0,0.273048580243644,-1.22755278569761
4.51,0,0.288388388122501,-1.32063473990651
4.512,0,0.300660234425586,-1.39929727470928
4.514,0,0.312932080728671,-1.47869612029024
4.516,0,0.322135965455985,-1.54349146877053
4.518,0,0.331339850183298,-1.60883905033446
4.52,0,0.337475773334841,-1.65939905710317
4.522,0,0.343611696486384,-1.71032721926097
4.524,0,0.346679658062155,-1.74628372892901
4.526,0,0.349747619637926,-1.7824243162916
4.528,0,0.349747619637926,-1.80340917346987
4.53,0,0.349747619637926,-1.82439403064815
4.532,0,0.349747619637926,-1.84537888782643
4.534,0,0.346679658062155,-1.85102393712585
4.536,0,0.340543734910612,-1.84114510085186
4.538,0,0.337475773334841,-1.84623791706764
4.54,0,0.328271888607527,-1.82046703983116
4.542,0,0.319068003880213,-1.79414392951105
4.544,0,0.3098641191529,-1.76726858610729
4.546,0,0.300660234425586,-1.73984100961989
4.548,0,0.288388388122501,-1.69652139217
4.55,0,0.273048580243644,-1.63712565606307
4.552,0,0.257708772364788,-1.57680953148341
4.554,0,0.242368964485931,-1.51557301843101
4.556,0,0.227029156607075,-1.45341611690589
4.558,0,0.208621387152447,-1.37499901902917
4.56,0,0.190213617697819,-1.29547745498518
4.562,0,0.168737886667421,-1.19951161689506
4.564,0,0.150330117212793,-1.11759704282196
4.566,0,0.128854386182394,-1.01923819470274
4.568,0,0.107378655151995,-0.919590802721684
4.57,0,0.0859029241215959,-0.818654866878809
4.572,0,0.0644271930911969,-0.71643038717411
4.574,0,0.042951462060798,-0.612917363607587
4.576,0,0.0184077694546277,-0.492775988300383
4.578,0,-0.00306796157577128,-0.386501799315666
4.58,0,-0.0245436926061703,-0.278939066469125
4.582,0,-0.0460194236365692,-0.17008778976076
4.584,0,-0.0674951546669682,-0.0599479691905708
4.586,0,-0.0920388472731385,0.0668202031202986
4.588,0,-0.113514578303537,0.179721189108682
4.59,0,-0.131922347758165,0.278570911080032
4.592,0,-0.153398078788564,0.393864907097517
4.594,0,-0.174873809818963,0.510447446976826
